from,to,dist
5,41,768.0
5,42,370.0
5,43,1680.0
5,44,1489.0
5,45,1025.0
5,46,1253.0
5,47,839.0
5,48,97.0
6,7,235.0
6,8,1015.0
6,9,845.0
6,10,2191.0
6,11,895.0
6,12,717.0
6,13,1078.0
6,14,1219.0
6,15,689.0
6,16,1289.0
6,17,230.0
6,18,279.0
6,19,93.0
6,20,611.0
6,21,1047.0
6,22,1162.0
6,23,1049.0
6,24,1961.0
6,25,1244.0
6,26,2450.0
6,27,116.0
6,28,153.0
6,29,1826.0
6,30,83.0
6,31,525.0
6,32,1428.0
6,33,553.0
6,34,1401.0
6,35,2502.0
6,36,244.0
6,37,66.0
6,38,704.0
6,39,1403.0
6,40,848.0
6,41,1598.0
6,42,2019.0
6,43,174.0
6,44,387.0
6,45,2468.0
6,46,528.0
6,47,856.0
6,48,1654.0
7,8,781.0
7,9,618.0
7,10,2111.0
7,11,753.0
7,12,568.0
7,13,965.0
7,14,1077.0
7,15,507.0
7,16,1070.0
7,17,465.0
7,18,54.0
7,19,323.0
7,20,532.0
7,21,984.0
7,22,947.0
7,23,894.0
7,24,1901.0
7,25,1123.0
7,26,2344.0
7,27,349.0
7,28,85.0
7,29,1676.0
7,30,260.0
7,31,290.0
7,32,1375.0
7,33,402.0
7,34,1231.0
7,35,2435.0
7,36,105.0
7,37,285.0
7,38,469.0
7,39,1324.0
7,40,648.0
7,41,1396.0
7,42,1914.0
7,43,386.0
7,44,153.0
7,45,2415.0
7,46,334.0
7,47,769.0
7,48,1545.0
8,9,228.0
8,10,1962.0
8,11,709.0
8,12,649.0
8,13,924.0
8,14,874.0
8,15,534.0
8,16,413.0
8,17,1244.0
8,18,737.0
8,19,1103.0
8,20,844.0
8,21,1103.0
8,22,372.0
8,23,715.0
8,24,1847.0
8,25,994.0
8,26,2086.0
8,27,1127.0
8,28,863.0
8,29,1303.0
8,30,1025.0
8,31,493.0
8,32,1426.0
8,33,659.0
8,34,841.0
8,35,2310.0
8,36,795.0
8,37,1064.0
8,38,312.0
8,39,1294.0
8,40,418.0
8,41,805.0
8,42,1695.0
8,43,1149.0
8,44,629.0
8,45,2338.0
8,46,565.0
8,47,911.0
8,48,1359.0
9,10,1831.0
9,11,507.0
9,12,425.0
9,13,737.0
9,14,725.0
9,15,307.0
9,16,459.0
9,17,1068.0
9,18,568.0
9,19,936.0
9,20,617.0
9,21,897.0
9,22,352.0
9,23,546.0
9,24,1691.0
9,25,831.0
9,26,1988.0
9,27,951.0
9,28,694.0
9,29,1230.0
9,30,842.0
9,31,355.0
9,32,1240.0
9,33,434.0
9,34,757.0
9,35,2177.0
9,36,610.0
9,37,900.0
9,38,194.0
9,39,1121.0
9,40,214.0
9,41,819.0
9,42,1579.0
9,43,961.0
9,44,470.0
9,45,2193.0
9,46,352.0
9,47,695.0
9,48,1226.0
10,11,1389.0
10,12,1565.0
10,13,1154.0
10,14,1107.0
10,15,1668.0
10,16,1639.0
10,17,2282.0
10,18,2067.0
10,19,2258.0
10,20,1588.0
10,21,1145.0
10,22,1606.0
10,23,1294.0
10,24,292.0
10,25,1015.0
10,26,358.0
10,27,2218.0
10,28,2123.0
10,29,771.0
10,30,2121.0
10,31,2049.0
10,32,783.0
10,33,1718.0
10,34,1138.0
10,35,349.0
10,36,2017.0
10,37,2252.0
10,38,1987.0
10,39,790.0
10,40,1632.0
10,41,1366.0
10,42,297.0
10,43,2149.0
10,44,2058.0
10,45,401.0
10,46,1826.0
10,47,1344.0
10,48,606.0
11,12,186.0
11,13,242.0
11,14,326.0
11,15,280.0
11,16,646.0
11,17,1061.0
11,18,704.0
11,19,981.0
11,20,332.0
11,21,395.0
11,22,514.0
11,23,159.0
11,24,1215.0
11,25,378.0
11,26,1598.0
11,27,962.0
11,28,787.0
11,29,932.0
11,30,847.0
11,31,660.0
11,32,737.0
11,33,353.0
11,34,522.0
11,35,1727.0
11,36,675.0
11,37,961.0
11,38,620.0
11,39,632.0
11,40,295.0
11,41,795.0
11,42,1171.0
11,43,925.0
11,44,676.0
11,45,1727.0
11,46,441.0
11,47,225.0
11,48,802.0
12,13,411.0
12,14,510.0
12,15,129.0
12,16,698.0
12,17,893.0
12,18,519.0
12,19,804.0
12,20,220.0
12,21,502.0
12,22,559.0
12,23,332.0
12,24,1378.0
12,25,560.0
12,26,1782.0
12,27,790.0
12,28,604.0
12,29,1114.0
12,30,673.0
12,31,493.0
12,32,879.0
12,33,168.0
12,34,687.0
12,35,1899.0
12,36,491.0
12,37,782.0
12,38,487.0
12,39,793.0
12,40,250.0
12,41,921.0
12,42,1353.0
12,43,760.0
12,44,495.0
12,45,1892.0
12,46,262.0
12,47,282.0
12,48,984.0
13,14,205.0
13,15,519.0
13,16,774.0
13,17,1215.0
13,18,919.0
13,19,1156.0
13,20,471.0
13,21,231.0
13,22,663.0
13,23,221.0
13,24,973.0
13,25,169.0
13,26,1380.0
13,27,1128.0
13,28,988.0
13,29,776.0
13,30,1018.0
13,31,899.0
13,32,504.0
13,33,567.0
13,34,468.0
13,35,1488.0
13,36,877.0
13,37,1142.0
13,38,861.0
13,39,390.0
13,40,524.0
13,41,807.0
13,42,949.0
13,43,1076.0
13,44,905.0
13,45,1486.0
13,46,673.0
13,47,239.0
13,48,581.0
14,15,586.0
14,16,641.0
14,17,1376.0
14,18,1027.0
14,19,1303.0
14,20,632.0
14,21,424.0
14,22,555.0
14,23,192.0
14,24,974.0
14,25,133.0
14,26,1287.0
14,27,1282.0
14,28,1113.0
14,29,608.0
14,30,1167.0
14,31,959.0
14,32,591.0
14,33,678.0
14,34,265.0
14,35,1453.0
14,36,1000.0
14,37,1284.0
14,38,882.0
14,39,437.0
14,40,526.0
14,41,611.0
14,42,866.0
14,43,1238.0
14,44,993.0
14,45,1470.0
14,46,758.0
14,47,428.0
14,48,504.0
15,16,642.0
15,17,887.0
15,18,455.0
15,19,780.0
15,20,312.0
15,21,629.0
15,22,504.0
15,23,397.0
15,24,1492.0
15,25,656.0
15,26,1871.0
15,27,776.0
15,28,558.0
15,29,1174.0
15,30,659.0
15,31,381.0
15,32,1001.0
15,33,157.0
15,34,724.0
15,35,2006.0
15,36,449.0
15,37,753.0
15,38,359.0
15,39,907.0
15,40,175.0
15,41,913.0
15,42,1445.0
15,43,761.0
15,44,408.0
15,45,2004.0
15,46,176.0
15,47,410.0
15,48,1077.0
16,17,1505.0
16,18,1019.0
16,19,1382.0
16,20,917.0
16,21,997.0
16,22,140.0
16,23,558.0
16,24,1569.0
16,25,773.0
16,26,1722.0
16,27,1390.0
16,28,1142.0
16,29,927.0
16,30,1276.0
16,31,814.0
16,32,1231.0
16,33,799.0
16,34,503.0
16,35,1986.0
16,36,1048.0
16,37,1348.0
16,38,643.0
16,39,1075.0
16,40,467.0
16,41,393.0
16,42,1356.0
16,43,1389.0
16,44,926.0
16,45,2030.0
16,46,768.0
16,47,870.0
16,48,1056.0
17,18,507.0
17,19,151.0
17,20,746.0
17,21,1144.0
17,22,1374.0
17,23,1218.0
17,24,2035.0
17,25,1383.0
17,26,2561.0
17,27,117.0
17,28,382.0
17,29,1982.0
17,30,230.0
17,31,754.0
17,32,1504.0
17,33,739.0
17,34,1579.0
17,35,2577.0
17,36,459.0
17,37,193.0
17,38,933.0
17,39,1503.0
17,40,1054.0
17,41,1799.0
17,42,2134.0
17,43,139.0
17,44,616.0
17,45,2532.0
17,46,739.0
17,47,980.0
17,48,1777.0
18,19,369.0
18,20,495.0
18,21,945.0
18,22,895.0
18,23,843.0
18,24,1860.0
18,25,1076.0
18,26,2297.0
18,27,390.0
18,28,127.0
18,29,1625.0
18,30,292.0
18,31,251.0
18,32,1337.0
18,33,354.0
18,34,1178.0
18,35,2393.0
18,36,91.0
18,37,332.0
18,38,427.0
18,39,1281.0
18,40,595.0
18,41,1344.0
18,42,1867.0
18,43,418.0
18,44,112.0
18,45,2375.0
18,46,281.0
18,47,728.0
18,48,1498.0
19,20,687.0
19,21,1114.0
19,22,1254.0
19,23,1135.0
19,24,2022.0
19,25,1323.0
19,26,2523.0
19,27,64.0
19,28,243.0
19,29,1911.0
19,30,139.0
19,31,611.0
19,32,1489.0
19,33,641.0
19,34,1490.0
19,35,2564.0
19,36,336.0
19,37,42.0
19,38,792.0
19,39,1471.0
19,40,940.0
19,41,1690.0
19,42,2093.0
19,43,154.0
19,44,475.0
19,45,2527.0
19,46,621.0
19,47,930.0
19,48,1730.0
20,21,453.0
20,22,778.0
20,23,490.0
20,24,1371.0
20,25,639.0
20,26,1840.0
20,27,658.0
20,28,536.0
20,29,1237.0
20,30,548.0
20,31,574.0
20,32,844.0
20,33,207.0
20,34,852.0
20,35,1907.0
20,36,432.0
20,37,674.0
20,38,630.0
20,39,799.0
20,40,466.0
20,41,1120.0
20,42,1409.0
20,43,608.0
20,44,519.0
20,45,1884.0
20,46,339.0
20,47,246.0
20,48,1044.0
21,22,879.0
21,23,439.0
21,24,919.0
21,25,336.0
21,26,1418.0
21,27,1075.0
21,28,987.0
21,29,924.0
21,30,976.0
21,31,985.0
21,32,393.0
21,33,618.0
21,34,688.0
21,35,1457.0
21,36,884.0
21,37,1108.0
21,38,987.0
21,39,360.0
21,40,688.0
21,41,1034.0
21,42,992.0
21,43,1009.0
21,44,958.0
21,45,1432.0
21,46,745.0
21,47,225.0
21,48,646.0
22,23,444.0
22,24,1512.0
22,25,685.0
22,26,1717.0
22,27,1260.0
22,28,1016.0
22,29,932.0
22,30,1145.0
22,31,704.0
22,32,1140.0
22,33,661.0
22,34,473.0
22,35,1954.0
22,36,919.0
22,37,1221.0
22,38,544.0
22,39,991.0
22,40,329.0
22,41,468.0
22,42,1332.0
22,43,1255.0
22,44,808.0
22,45,1989.0
22,46,636.0
22,47,739.0
22,48,1009.0
23,24,1145.0
23,25,286.0
23,26,1479.0
23,27,1119.0
23,28,934.0
23,29,783.0
23,30,1002.0
23,31,768.0
23,32,713.0
23,33,499.0
23,34,363.0
23,35,1637.0
23,36,822.0
23,37,1114.0
23,38,694.0
23,39,580.0
23,40,340.0
23,41,650.0
23,42,1057.0
23,43,1083.0
23,44,804.0
23,45,1649.0
23,46,570.0
23,47,341.0
23,48,693.0
24,25,860.0
24,26,646.0
24,27,1978.0
24,28,1905.0
24,29,813.0
24,30,1887.0
24,31,1870.0
24,32,534.0
24,33,1521.0
24,34,1070.0
24,35,543.0
24,36,1802.0
24,37,2019.0
24,38,1830.0
24,39,586.0
24,40,1483.0
24,41,1355.0
24,42,403.0
24,43,1905.0
24,44,1864.0
24,45,515.0
24,46,1638.0
24,47,1133.0
24,48,519.0
25,26,1222.0
25,27,1296.0
25,28,1150.0
25,29,611.0
25,30,1185.0
25,31,1036.0
25,32,458.0
25,33,723.0
25,34,368.0
25,35,1356.0
25,36,1038.0
25,37,1308.0
25,38,976.0
25,39,306.0
25,40,624.0
25,41,723.0
25,42,793.0
25,43,1245.0
25,44,1054.0
25,45,1364.0
25,46,819.0
25,47,406.0
25,48,424.0
26,27,2488.0
26,28,2367.0
26,29,796.0
26,30,2384.0
26,31,2246.0
26,32,1091.0
26,33,1944.0
26,34,1246.0
26,35,435.0
26,36,2256.0
26,37,2513.0
26,38,2160.0
26,39,1059.0
26,40,1806.0
26,41,1391.0
26,42,431.0
26,43,2425.0
26,44,2274.0
26,45,569.0
26,46,2039.0
26,47,1595.0
26,48,800.0
27,28,266.0
27,29,1889.0
27,30,118.0
27,31,639.0
27,32,1445.0
27,33,632.0
27,34,1477.0
27,35,2521.0
27,36,343.0
27,37,97.0
27,38,816.0
27,39,1433.0
27,40,941.0
27,41,1689.0
27,42,2059.0
27,43,91.0
27,44,500.0
27,45,2481.0
27,46,625.0
27,47,898.0
27,48,1698.0
28,29,1716.0
28,30,177.0
28,31,374.0
28,32,1376.0
28,33,436.0
28,34,1279.0
28,35,2443.0
28,36,113.0
28,37,207.0
28,38,552.0
28,39,1334.0
28,40,709.0
28,41,1459.0
28,42,1936.0
28,43,302.0
28,44,235.0
28,45,2418.0
28,46,390.0
28,47,780.0
28,48,1568.0
29,30,1775.0
29,31,1526.0
29,32,807.0
29,33,1281.0
29,34,474.0
29,35,1100.0
29,36,1604.0
29,37,1892.0
29,38,1414.0
29,39,663.0
29,40,1072.0
29,41,605.0
29,42,475.0
29,43,1844.0
29,44,1579.0
29,45,1172.0
29,46,1349.0
29,47,1015.0
29,48,379.0
30,31,543.0
30,32,1354.0
30,33,514.0
30,34,1360.0
30,35,2429.0
30,36,233.0
30,37,133.0
30,38,716.0
30,39,1334.0
30,40,825.0
30,41,1571.0
30,42,1954.0
30,43,127.0
30,44,404.0
30,45,2393.0
30,46,509.0
30,47,791.0
30,48,1592.0
31,32,1370.0
31,33,373.0
31,34,1059.0
31,35,2386.0
31,36,324.0
31,37,572.0
31,38,183.0
31,39,1285.0
31,40,455.0
31,41,1168.0
31,42,1823.0
31,43,669.0
31,44,139.0
31,45,2384.0
31,46,242.0
31,47,761.0
31,48,1456.0
32,33,1007.0
32,34,794.0
32,35,1076.0
32,36,1275.0
32,37,1486.0
32,38,1354.0
32,39,169.0
32,40,1026.0
32,41,1143.0
32,42,692.0
32,43,1372.0
32,44,1349.0
32,45,1043.0
32,46,1131.0
32,47,614.0
32,48,437.0
33,34,849.0
33,35,2048.0
33,36,323.0
33,37,618.0
33,38,424.0
33,39,937.0
33,40,332.0
33,41,1062.0
33,42,1514.0
33,43,609.0
33,44,344.0
33,45,2035.0
33,46,134.0
33,47,394.0
33,48,1145.0
34,35,1486.0
34,36,1168.0
34,37,1466.0
34,38,941.0
34,39,627.0
34,40,604.0
34,41,356.0
34,42,860.0
34,43,1444.0
34,44,1122.0
34,45,1528.0
34,46,898.0
34,47,677.0
34,48,554.0
35,36,2338.0
35,37,2561.0
35,38,2331.0
35,39,1112.0
35,40,1976.0
35,41,1701.0
35,42,633.0
35,43,2447.0
35,44,2390.0
35,45,146.0
35,46,2160.0
35,47,1666.0
35,48,953.0
36,37,305.0
36,38,488.0
36,39,1228.0
36,40,605.0
36,41,1356.0
36,42,1826.0
36,43,355.0
36,44,190.0
36,45,2316.0
36,46,286.0
36,47,673.0
36,48,1457.0
37,38,753.0
37,39,1464.0
37,40,910.0
37,41,1661.0
37,42,2082.0
37,43,181.0
37,44,437.0
37,45,2526.0
37,46,590.0
37,47,919.0
37,48,1718.0
38,39,1250.0
38,40,357.0
38,41,1011.0
38,42,1745.0
38,43,841.0
38,44,317.0
38,45,2339.0
38,46,301.0
38,47,769.0
38,48,1385.0
39,40,909.0
39,41,974.0
39,42,637.0
39,43,1368.0
39,44,1280.0
39,45,1100.0
39,46,1053.0
39,47,555.0
39,48,317.0
40,41,751.0
40,42,1389.0
40,43,931.0
40,44,525.0
40,45,1988.0
40,46,320.0
40,47,495.0
40,48,1029.0
41,42,1071.0
41,43,1671.0
41,44,1264.0
41,45,1766.0
41,46,1071.0
41,47,989.0
41,48,843.0
42,43,1997.0
42,44,1846.0
42,45,698.0
42,46,1611.0
42,47,1164.0
42,48,370.0
43,44,530.0
43,45,2405.0
43,46,622.0
43,47,842.0
43,48,1640.0
44,45,2379.0
44,46,236.0
44,47,735.0
44,48,1477.0
45,46,2152.0
45,47,1647.0
45,48,981.0
46,47,520.0
46,48,1242.0
47,48,801.0
