from,to,dist
7,54,9005.0
7,55,10706.0
7,56,11399.0
7,57,11921.0
7,58,10845.0
7,59,10250.0
7,60,9849.0
7,61,11595.0
7,62,12238.0
7,63,13127.0
7,64,13793.0
7,65,13203.0
7,66,12550.0
7,67,13695.0
7,68,13384.0
7,69,12502.0
7,70,17328.0
7,71,16485.0
7,72,16939.0
7,73,17029.0
7,74,6255.0
7,75,6766.0
7,76,7027.0
8,9,2000.0
8,10,2594.0
8,11,3763.0
8,12,3129.0
8,13,3585.0
8,14,3700.0
8,15,4682.0
8,16,4965.0
8,17,5020.0
8,18,5597.0
8,19,4200.0
8,20,3563.0
8,21,5766.0
8,22,6091.0
8,23,6100.0
8,24,7216.0
8,25,6178.0
8,26,6525.0
8,27,7208.0
8,28,7259.0
8,29,6145.0
8,30,5259.0
8,31,4750.0
8,32,6462.0
8,33,7151.0
8,34,7782.0
8,35,6751.0
8,36,6338.0
8,37,6021.0
8,38,7725.0
8,39,8310.0
8,40,9027.0
8,41,9685.0
8,42,8950.0
8,43,8305.0
8,44,9783.0
8,45,9664.0
8,46,9035.0
8,47,11158.0
8,48,10288.0
8,49,11201.0
8,50,11895.0
8,51,12009.0
8,52,10894.0
8,53,10004.0
8,54,9500.0
8,55,11165.0
8,56,11861.0
8,57,12333.0
8,58,11247.0
8,59,10611.0
8,60,10195.0
8,61,11940.0
8,62,12594.0
8,63,13524.0
8,64,14191.0
8,65,13700.0
8,66,13053.0
8,67,14258.0
8,68,13957.0
8,69,13083.0
8,70,17902.0
8,71,16925.0
8,72,17335.0
8,73,17418.0
8,74,5737.0
8,75,6799.0
8,76,7072.0
9,10,700.0
9,11,1843.0
9,12,1615.0
9,13,2595.0
9,14,2968.0
9,15,3200.0
9,16,3276.0
9,17,3054.0
9,18,3607.0
9,19,2864.0
9,20,2460.0
9,21,5769.0
9,22,6452.0
9,23,6886.0
9,24,7152.0
9,25,6037.0
9,26,5464.0
9,27,6082.0
9,28,5816.0
9,29,4739.0
9,30,3946.0
9,31,3371.0
9,32,4750.0
9,33,5450.0
9,34,5883.0
9,35,4816.0
9,36,4341.0
9,37,4022.0
9,38,5727.0
9,39,6320.0
9,40,7100.0
9,41,7764.0
9,42,7447.0
9,43,6866.0
9,44,8975.0
9,45,9095.0
9,46,8754.0
9,47,10411.0
9,48,9430.0
9,49,9876.0
9,50,10551.0
9,51,10495.0
9,52,9390.0
9,53,8533.0
9,54,7991.0
9,55,9500.0
9,56,10200.0
9,57,10533.0
9,58,9429.0
9,59,8723.0
9,60,8286.0
9,61,10024.0
9,62,10690.0
9,63,11689.0
9,64,12356.0
9,65,12159.0
9,66,11548.0
9,67,13150.0
9,68,12997.0
9,69,12287.0
9,70,16927.0
9,71,15179.0
9,72,15489.0
9,73,15559.0
9,74,5858.0
9,75,8618.0
9,76,8875.0
10,11,1617.0
10,12,1841.0
10,13,2960.0
10,14,3397.0
10,15,3276.0
10,16,3200.0
10,17,2662.0
10,18,3140.0
10,19,2247.0
10,20,1953.0
10,21,5489.0
10,22,6276.0
10,23,6850.0
10,24,6821.0
10,25,5703.0
10,26,4867.0
10,27,5464.0
10,28,5138.0
10,29,4073.0
10,30,3309.0
10,31,2728.0
10,32,4050.0
10,33,4750.0
10,34,5213.0
10,35,4163.0
10,36,3772.0
10,37,3500.0
10,38,5162.0
10,39,5727.0
10,40,6444.0
10,41,7104.0
10,42,6757.0
10,43,6185.0
10,44,8411.0
10,45,8592.0
10,46,8336.0
10,47,9855.0
10,48,8852.0
10,49,9205.0
10,50,9876.0
10,51,9801.0
10,52,8698.0
10,53,7845.0
10,54,7299.0
10,55,8800.0
10,56,9500.0
10,57,9841.0
10,58,8740.0
10,59,8051.0
10,60,7622.0
10,61,9364.0
10,62,10024.0
10,63,11004.0
10,64,11671.0
10,65,11463.0
10,66,10854.0
10,67,12509.0
10,68,12385.0
10,69,11712.0
10,70,16306.0
10,71,14483.0
10,72,14808.0
10,73,14880.0
10,74,6411.0
10,75,9003.0
10,76,9250.0
11,12,1118.0
11,13,2144.0
11,14,2665.0
11,15,1838.0
11,16,1611.0
11,17,1280.0
11,18,1913.0
11,19,3273.0
11,20,3273.0
11,21,6961.0
11,22,7822.0
11,23,8456.0
11,24,8223.0
11,25,7115.0
11,26,5767.0
11,27,6255.0
11,28,5590.0
11,29,4681.0
11,30,4140.0
11,31,3588.0
11,32,4161.0
11,33,4815.0
11,34,4750.0
11,35,3632.0
11,36,2840.0
11,37,2413.0
11,38,4159.0
11,39,4813.0
11,40,5838.0
11,41,6502.0
11,42,7024.0
11,43,6569.0
11,44,9331.0
11,45,9676.0
11,46,9595.0
11,47,10780.0
11,48,9719.0
11,49,9607.0
11,50,10238.0
11,51,9946.0
11,52,8887.0
11,53,8107.0
11,54,7531.0
11,55,8738.0
11,56,9427.0
11,57,9500.0
11,58,8382.0
11,59,7527.0
11,60,7047.0
11,61,8737.0
11,62,9426.0
11,63,10566.0
11,64,11226.0
11,65,11536.0
11,66,10987.0
11,67,13070.0
11,68,13084.0
11,69,12560.0
11,70,16940.0
11,71,14190.0
11,72,14310.0
11,73,14352.0
11,74,5820.0
11,75,10461.0
11,76,10718.0
12,13,1164.0
12,14,1657.0
12,15,1611.0
12,16,1838.0
12,17,2284.0
12,18,2948.0
12,19,3967.0
12,20,3779.0
12,21,7313.0
12,22,8047.0
12,23,8501.0
12,24,8659.0
12,25,7541.0
12,26,6564.0
12,27,7108.0
12,28,6566.0
12,29,5592.0
12,30,4950.0
12,31,4373.0
12,32,5210.0
12,33,5880.0
12,34,5868.0
12,35,4750.0
12,36,3930.0
12,37,3476.0
12,38,5209.0
12,39,5879.0
12,40,6948.0
12,41,7611.0
12,42,8061.0
12,43,7573.0
12,44,10135.0
12,45,10383.0
12,46,10171.0
12,47,11584.0
12,48,10551.0
12,49,10618.0
12,50,11262.0
12,51,11018.0
12,52,9948.0
12,53,9150.0
12,54,8579.0
12,55,9839.0
12,56,10531.0
12,57,10618.0
12,58,9500.0
12,59,8640.0
12,60,8158.0
12,61,9839.0
12,62,10530.0
12,63,11682.0
12,64,12341.0
12,65,12623.0
12,66,12064.0
12,67,14038.0
12,68,14000.0
12,69,13408.0
12,70,17887.0
12,71,15308.0
12,72,15419.0
12,73,15458.0
12,74,4799.0
12,75,9928.0
12,76,10199.0
13,14,522.0
13,15,1390.0
13,16,1991.0
13,17,3050.0
13,18,3703.0
13,19,5128.0
13,20,4912.0
13,21,8363.0
13,22,9031.0
13,23,9374.0
13,24,9737.0
13,25,8620.0
13,26,7728.0
13,27,8271.0
13,28,7703.0
13,29,6747.0
13,30,6114.0
13,31,5538.0
13,32,6304.0
13,33,6959.0
13,34,6801.0
13,35,5691.0
13,36,4750.0
13,37,4253.0
13,38,5911.0
13,39,6605.0
13,40,7800.0
13,41,8451.0
13,42,9165.0
13,43,8698.0
13,44,11298.0
13,45,11536.0
13,46,11293.0
13,47,12748.0
13,48,11715.0
13,49,11741.0
13,50,12377.0
13,51,12087.0
13,52,11031.0
13,53,10250.0
13,54,9675.0
13,55,10857.0
13,56,11542.0
13,57,11534.0
13,58,10419.0
13,59,9500.0
13,60,9001.0
13,61,10634.0
13,62,11332.0
13,63,12550.0
13,64,13201.0
13,65,13669.0
13,66,13127.0
13,67,15182.0
13,68,15158.0
13,69,14572.0
13,70,19038.0
13,71,16220.0
13,72,16237.0
13,73,16260.0
13,74,3677.0
13,75,10279.0
13,76,10562.0
14,15,1746.0
14,16,2404.0
14,17,3553.0
14,18,4200.0
14,19,5597.0
14,20,5348.0
14,21,8727.0
14,22,9350.0
14,23,9629.0
14,24,10119.0
14,25,9005.0
14,26,8207.0
14,27,8760.0
14,28,8214.0
14,29,7249.0
14,30,6600.0
14,31,6021.0
14,32,6824.0
14,33,7480.0
14,34,7315.0
14,35,6207.0
14,36,5252.0
14,37,4750.0
14,38,6388.0
14,39,7085.0
14,40,8301.0
14,41,8950.0
14,42,9685.0
14,43,9214.0
14,44,11774.0
14,45,11988.0
14,46,11710.0
14,47,13222.0
14,48,12197.0
14,49,12258.0
14,50,12895.0
14,51,12609.0
14,52,11553.0
14,53,10770.0
14,54,10195.0
14,55,11378.0
14,56,12062.0
14,57,12043.0
14,58,10929.0
14,59,10001.0
14,60,9500.0
14,61,11122.0
14,62,11821.0
14,63,13051.0
14,64,13700.0
14,65,14191.0
14,66,13649.0
14,67,15691.0
14,68,15656.0
14,69,15055.0
14,70,19543.0
14,71,16727.0
14,72,16727.0
14,73,16747.0
14,74,3158.0
14,75,10268.0
14,76,10556.0
15,16,700.0
15,17,2127.0
15,18,2693.0
15,19,5111.0
15,20,5088.0
15,21,8745.0
15,22,9551.0
15,23,10074.0
15,24,10037.0
15,25,8924.0
15,26,7574.0
15,27,8032.0
15,28,7259.0
15,29,6428.0
15,30,5951.0
15,31,5411.0
15,32,5727.0
15,33,6320.0
15,34,5881.0
15,35,4815.0
15,36,3748.0
15,37,3227.0
15,38,4750.0
15,39,5450.0
15,40,6754.0
15,41,7383.0
15,42,8566.0
15,43,8184.0
15,44,11124.0
15,45,11503.0
15,46,11433.0
15,47,12569.0
15,48,11495.0
15,49,11183.0
15,50,11783.0
15,51,11358.0
15,52,10346.0
15,53,9625.0
15,54,9043.0
15,55,10024.0
15,56,10690.0
15,57,10532.0
15,58,9428.0
15,59,8443.0
15,60,7931.0
15,61,9500.0
15,62,10200.0
15,63,11482.0
15,64,12120.0
15,65,12875.0
15,66,12377.0
15,67,14701.0
15,68,14783.0
15,69,14319.0
15,70,18594.0
15,71,15190.0
15,72,15102.0
15,73,15110.0
15,74,4533.0
15,75,11470.0
15,76,11746.0
16,17,1512.0
16,18,2025.0
16,19,4793.0
16,20,4863.0
16,21,8563.0
16,22,9433.0
16,23,10050.0
16,24,9804.0
16,25,8702.0
16,26,7156.0
16,27,7574.0
16,28,6727.0
16,29,5954.0
16,30,5549.0
16,31,5036.0
16,32,5162.0
16,33,5727.0
16,34,5211.0
16,35,4161.0
16,36,3070.0
16,37,2548.0
16,38,4050.0
16,39,4750.0
16,40,6060.0
16,41,6687.0
16,42,7974.0
16,43,7622.0
16,44,10675.0
16,45,11110.0
16,46,11116.0
16,47,12112.0
16,48,11026.0
16,49,10595.0
16,50,11183.0
16,51,10720.0
16,52,9722.0
16,53,9021.0
16,54,8438.0
16,55,9364.0
16,56,10024.0
16,57,9840.0
16,58,8739.0
16,59,7747.0
16,60,7234.0
16,61,8800.0
16,62,9500.0
16,63,10784.0
16,64,11421.0
16,65,12220.0
16,66,11733.0
16,67,14131.0
16,68,14247.0
16,69,13829.0
16,70,18030.0
16,71,14494.0
16,72,14402.0
16,73,14410.0
16,74,5229.0
16,75,11762.0
16,76,12032.0
17,18,667.0
17,19,3609.0
17,20,3850.0
17,21,7528.0
17,22,8500.0
17,23,9285.0
17,24,8668.0
17,25,7595.0
17,26,5774.0
17,27,6144.0
17,28,5236.0
17,29,4517.0
17,30,4209.0
17,31,3747.0
17,32,3655.0
17,33,4216.0
17,34,3784.0
17,35,2698.0
17,36,1700.0
17,37,1209.0
17,38,2926.0
17,39,3602.0
17,40,4750.0
17,41,5402.0
17,42,6462.0
17,43,6114.0
17,44,9242.0
17,45,9737.0
17,46,9843.0
17,47,10670.0
17,48,9574.0
17,49,9083.0
17,50,9673.0
17,51,9231.0
17,52,8222.0
17,53,7512.0
17,54,6929.0
17,55,7907.0
17,56,8578.0
17,57,8493.0
17,58,7380.0
17,59,6450.0
17,60,5952.0
17,61,7598.0
17,62,8294.0
17,63,9500.0
17,64,10151.0
17,65,10753.0
17,66,10250.0
17,67,12620.0
17,68,12748.0
17,69,12357.0
17,70,16520.0
17,71,13174.0
17,72,13196.0
17,73,13224.0
17,74,6600.0
17,75,11649.0
17,76,11900.0
18,19,3700.0
18,20,4052.0
18,21,7650.0
18,22,8674.0
18,23,9541.0
18,24,8713.0
18,25,7670.0
18,26,5627.0
18,27,5930.0
18,28,4914.0
18,29,4311.0
18,30,4136.0
18,31,3741.0
18,32,3297.0
18,33,3791.0
18,34,3189.0
18,35,2140.0
18,36,1061.0
18,37,550.0
18,38,2261.0
18,39,2935.0
18,40,4103.0
18,41,4750.0
18,42,6021.0
18,43,5728.0
18,44,9005.0
18,45,9572.0
18,46,9775.0
18,47,10415.0
18,48,9307.0
18,49,8640.0
18,50,9209.0
18,51,8704.0
18,52,7720.0
18,53,7046.0
18,54,6464.0
18,55,7339.0
18,56,8001.0
18,57,7861.0
18,58,6752.0
18,59,5802.0
18,60,5300.0
18,61,6935.0
18,62,7632.0
18,63,8851.0
18,64,9500.0
18,65,10195.0
18,66,9712.0
18,67,12197.0
18,68,12375.0
18,69,12049.0
18,70,16102.0
18,71,12536.0
18,72,12536.0
18,73,12562.0
18,74,7209.0
18,75,12142.0
18,76,12387.0
19,20,716.0
19,21,3950.0
19,22,4992.0
19,23,5961.0
19,24,5060.0
19,25,3988.0
19,26,2622.0
19,27,3221.0
19,28,3062.0
19,29,1949.0
19,30,1092.0
19,31,550.0
19,32,2462.0
19,33,3092.0
19,34,4150.0
19,35,3409.0
19,36,3702.0
19,37,3741.0
19,38,4897.0
19,39,5242.0
19,40,5423.0
19,41,6021.0
19,42,4750.0
19,43,4111.0
19,44,6178.0
19,45,6427.0
19,46,6328.0
19,47,7625.0
19,48,6610.0
19,49,7061.0
19,50,7747.0
19,51,7809.0
19,52,6695.0
19,53,5808.0
19,54,5300.0
19,55,7004.0
19,56,7694.0
19,57,8298.0
19,58,7255.0
19,59,6800.0
19,60,6464.0
19,61,8184.0
19,62,8782.0
19,63,9535.0
19,64,10195.0
19,65,9500.0
19,66,8855.0
19,67,10288.0
19,68,10140.0
19,69,9470.0
19,70,14066.0
19,71,12799.0
19,72,13337.0
19,73,13444.0
19,74,8655.0
19,75,9393.0
19,76,9592.0
20,21,3707.0
20,22,4650.0
20,23,5494.0
20,24,4951.0
20,25,3842.0
20,26,3046.0
20,27,3700.0
20,28,3711.0
20,29,2597.0
20,30,1700.0
20,31,1237.0
20,32,3176.0
20,33,3808.0
20,34,4837.0
20,35,4042.0
20,36,4209.0
20,37,4176.0
20,38,5471.0
20,39,5860.0
20,40,6114.0
20,41,6720.0
20,42,5408.0
20,43,4750.0
20,44,6518.0
20,45,6647.0
20,46,6393.0
20,47,7951.0
20,48,6980.0
20,49,7645.0
20,50,8337.0
20,51,8459.0
20,52,7345.0
20,53,6450.0
20,54,5958.0
20,55,7698.0
20,56,8385.0
20,57,9011.0
20,58,7970.0
20,59,7512.0
20,60,7170.0
20,61,8893.0
20,62,9495.0
20,63,10250.0
20,64,10910.0
20,65,10154.0
20,66,9500.0
20,67,10786.0
20,68,10577.0
20,69,9833.0
20,70,14517.0
20,71,13499.0
20,72,14051.0
20,73,14159.0
20,74,8317.0
20,75,8708.0
20,76,8912.0
21,22,1193.0
21,23,2550.0
21,24,1450.0
21,25,550.0
21,26,3260.0
21,27,3758.0
21,28,4880.0
21,29,4270.0
21,30,3798.0
21,31,3988.0
21,32,5581.0
21,33,5886.0
21,34,7414.0
21,35,7026.0
21,36,7573.0
21,37,7670.0
21,38,8622.0
21,39,8823.0
21,40,8548.0
21,41,9005.0
21,42,6178.0
21,43,5489.0
21,44,4750.0
21,45,4220.0
21,46,3319.0
21,47,5886.0
21,48,5300.0
21,49,7322.0
21,50,7985.0
21,51,8685.0
21,52,7697.0
21,53,6853.0
21,54,6610.0
21,55,8610.0
21,56,9181.0
21,57,10325.0
21,58,9506.0
21,59,9481.0
21,60,9307.0
21,61,10832.0
21,62,11291.0
21,63,11601.0
21,64,12197.0
21,65,10288.0
21,66,9573.0
21,67,9500.0
21,68,8906.0
21,69,7788.0
21,70,12748.0
21,71,14182.0
21,72,15173.0
21,73,15345.0
21,74,11385.0
21,75,7433.0
21,76,7527.0
22,23,1433.0
22,24,1700.0
22,25,1562.0
22,26,4443.0
22,27,4915.0
22,28,6068.0
22,29,5457.0
22,30,4951.0
22,31,5093.0
22,32,6757.0
22,33,7076.0
22,34,8595.0
22,35,8174.0
22,36,8668.0
22,37,8733.0
22,38,9760.0
22,39,9984.0
22,40,9737.0
22,41,10197.0
22,42,7325.0
22,43,6647.0
22,44,5492.0
22,45,4750.0
22,46,3569.0
22,47,6450.0
22,48,6033.0
22,49,8301.0
22,50,8942.0
22,51,9727.0
22,52,8774.0
22,53,7951.0
22,54,7740.0
22,55,9738.0
22,56,10290.0
22,57,11475.0
22,58,10677.0
22,59,10670.0
22,60,10499.0
22,61,12018.0
22,62,12469.0
22,63,12748.0
22,64,13336.0
22,65,11293.0
22,66,10577.0
22,67,10199.0
22,68,9500.0
22,69,8280.0
22,70,13235.0
22,71,15239.0
22,72,16281.0
22,73,16460.0
22,74,11816.0
22,75,6561.0
22,76,6622.0
23,24,3032.0
23,25,2982.0
23,26,5799.0
23,27,6308.0
23,28,7407.0
23,29,6711.0
23,30,6109.0
23,31,6158.0
23,32,7958.0
23,33,8336.0
23,34,9801.0
23,35,9284.0
23,36,9661.0
23,37,9666.0
23,38,10835.0
23,39,11116.0
23,40,10984.0
23,41,11474.0
23,42,8726.0
23,43,8039.0
23,44,6864.0
23,45,6041.0
23,46,4750.0
23,47,7732.0
23,48,7398.0
23,49,9729.0
23,50,10367.0
23,51,11159.0
23,52,10204.0
23,53,9376.0
23,54,9152.0
23,55,11152.0
23,56,11712.0
23,57,12874.0
23,58,12052.0
23,59,11997.0
23,60,11801.0
23,61,13358.0
23,62,13829.0
23,63,14149.0
23,64,14744.0
23,65,12723.0
23,66,12008.0
23,67,11526.0
23,68,10773.0
23,69,9500.0
23,70,14422.0
23,71,16671.0
23,72,17705.0
23,73,17881.0
23,74,11807.0
23,75,5224.0
23,76,5261.0
24,25,1118.0
24,26,3621.0
24,27,3891.0
24,28,5206.0
24,29,4884.0
24,30,4650.0
24,31,4975.0
24,32,6248.0
24,33,6408.0
24,34,8009.0
24,35,7803.0
24,36,8500.0
24,37,8664.0
24,38,9414.0
24,39,9522.0
24,40,9031.0
24,41,9408.0
24,42,6180.0
24,43,5561.0
24,44,3833.0
24,45,3050.0
24,46,1931.0
24,47,4750.0
24,48,4366.0
24,49,6792.0
24,50,7403.0
24,51,8291.0
24,52,7410.0
24,53,6647.0
24,54,6524.0
24,55,8488.0
24,56,8985.0
24,57,10286.0
24,58,9588.0
24,59,9737.0
24,60,9638.0
24,61,11029.0
24,62,11416.0
24,63,11536.0
24,64,12092.0
24,65,9793.0
24,66,9081.0
24,67,8509.0
24,68,7800.0
24,69,6587.0
24,70,11548.0
24,71,13798.0
24,72,14942.0
24,73,15136.0
24,74,12823.0
24,75,8238.0
24,76,8287.0
25,26,2926.0
25,27,3360.0
25,28,4556.0
25,29,4049.0
25,30,3684.0
25,31,3950.0
25,32,5393.0
25,33,5640.0
25,34,7204.0
25,35,6894.0
25,36,7517.0
25,37,7650.0
25,38,8502.0
25,39,8661.0
25,40,8298.0
25,41,8727.0
25,42,5766.0
25,43,5092.0
25,44,4200.0
25,45,3688.0
25,46,2860.0
25,47,5344.0
25,48,4750.0
25,49,6806.0
25,50,7464.0
25,51,8194.0
25,52,7224.0
25,53,6394.0
25,54,6178.0
25,55,8176.0
25,56,8731.0
